sku,description,price,currency,family,status
02064-001,"Outdoor, NEMA 4X, IP66/67 and IK10-rated, light weight HDTV 1080p resolution, day/night, fixed box camera providing OptimizedIR, Forensic WDR and Lightfinder 2.0. Includes an IR corrected varifocal 2.8-8.5 mm F1.2 i-CS lens with remote zoom and focus. Multiple, individually configurable H.264, H.265 and Motion JPEG streams; full HDTV 1080p/2MP resolution up to 60 fps with Forensic WDR and up to 120 fps without. Axis Zipstream technology for reduced bandwidth and storage needs. Deep learning processing unit, shock detection, intrusion alarm. Barrel distortion correction, defogging and electronic image stabilization. Scene profiles. Two-way audio, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3at Type 2 Class 4 (PoE+). Built-in heaters and fan, Arctic Temperature Control for start-up in -40°C to 60°C (-40 ºF to 140 ºF).I ncludes removable sunshield, wall bracket, Torx T20 screw driver and IP66/67- rated cable glands. Midspan or power supply not included.",1479,USD,Power Supply,active
02164-001,"1/1.8” sensor, 4 MP, Day/night fixed box camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0. Includes an IR corrected varifocal 3.9-10 mm F1.5 i-CS lens with remote zoom and focus. Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. 4MP stream up to 60 fps, 30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with either built-in microphone or optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3af Type1 Class 3 (PoE) or 10-28 V DC power with redundancy. Includes black stand for wall and ceiling. Midspan or power supply not included.",1379,USD,Power Supply,active
02164-031,"1/1.8” sensor, 4 MP, Day/night fixed box camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0. Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. 4MP stream up to 60 fps, 30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with either built-in microphone or optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3af Type1 Class 3 (PoE) or 10-28 V DC power with redundancy. Lens and stand are not included but available as optional accessories. Midspan and power supply not included.",1159,USD,Power Supply,active
02168-001,"1/1.8” image sensor, outdoor, NEMA 4X, IP66, IP67 and impact resistant, 4 MP, Day/night fixed box camera with Deep Learning Processing Unit (DLPU). Built in wiper. Support for Forensic WDR and Lightfinder 2.0. OptimizedIR, a power-efficient 850nm IR and White IR LED technology. Includes an IR corrected varifocal 3.9-10 mm F1.5 i-CS lens with remote zoom and focus. Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. 4MP stream up to 60 fps, 30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3at Type2 Class 4 (PoE+) or 10-28 V DC power with redundancy. Built-in heater, Arctic Temperature Control for start-up in -40°C to +60°C (-40 ºF to 140 ºF). Includes removable sunshield, wall bracket, Torx T20 screwdriver and cable glands. Midspan or power supply not included.",1899,USD,Power Supply,active
02442-031,"1/1.8” image sensor, outdoor, NEMA 4X, IP66, IP67 and impact resistant, 4 MP, Day/night fixed box camera with Deep Learning Processing Unit (DLPU). Built in wiper. Support for Forensic WDR and Lightfinder 2.0. OptimizedIR, a power-efficient 850nm IR and White LED technology. Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. 4MP stream up to 60 fps, 30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3at Type2 Class 4 (PoE+) or 10-28 V DC power with redundancy. Built-in heater, Arctic Temperature Control for start-up in -40°C to +60°C (-40 ºF to 140 ºF). Includes removable sunshield and cable glands. Lens and mounts are not included but available as optional accessories. Midspan or power supply not included.",1639,USD,Power Supply,active
02168-031,"1/1.8” image sensor, outdoor, NEMA 4X, IP66, IP67 and IK10 impact resistant, 4 MP, Day/night fixed box camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0.  Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. 4MP stream up to 60 fps, 30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3at Type2 Class 4 (PoE+) or 10-28 V DC power with redundancy. Built-in heater, Arctic Temperature Control for start-up in -40°C to +60°C (-40 ºF to 140 ºF). Includes removable sunshield and cable glands. Lens, mounts, wiper, illuminator are not included but available as optional accessories. Midspan or power supply not included.",1319,USD,Power Supply,active
02420-001,"AXIS Q1656-DLE Radar-Video Fusion Camera. Enhanced situational awareness based on the fusion of visual- and radar sensor information in one device.
1/1.8” image sensor, outdoor, NEMA 4X, IP66, IP67 and impact-resistant, 4 MP, Day/night radar-video fusion camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0. OptimizedIR, a power-efficient 850nm IR and White IR LED technology. Includes an IR corrected varifocal 3.9-10 mm F1.5 i-CS lens with remote zoom and focus. Integrated radar unit, 60.0 GHz-61.5 GHz and 95 degree horizontal field of detection. In addition to radar-video fusion, radar functionality such as built-in analytics including classification of humans and vehicles, is available and enables filtering on distance, customized detection zones, and autotracking for PTZ cameras.
Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. 4MP stream up to 60 fps, 30 fps with WDR. AXIS Object Analytics, Video motion detection, Radar motion detection, AXIS Speed Monitor, shock detection and active tampering alarm. Axis Edge Vault with FIPS certified TPM for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD/MicroSDHC memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3at Type2 Class 4 (PoE+) or 10-28 V DC power with redundancy. Built-in heater, Arctic Temperature Control for start-up in -40°C to +60°C (-40 ºF to 140 ºF). Includes removable sunshield, wall bracket, Torx T20 screwdriver and cable glands. Midspan or power supply not included.

Radio approvals, EN 300440, EN 301489-1, EN 301489-51, EN 62311, FCC Part 15 Subpart C.",2649,USD,Power Supply,active
02220-001,"HDTV 1080p camera with 21x motorized zoom, day/night, fixed block camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0. Built-in varifocal lens, 4-84.6 mm F1.6 with fixed focus and auto focus. Multiple, individually configurable streams, H.264/H.265 with Zipstream and Motion JPEG. HDTV 1080p/2MP resolution up to 60 fps with Forensic WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. Micro-HDMI and HD-SDI output. AXIS Edge Vault with FIPS certified TPM for added cyber security. Defogging, electronic image stabilization and scene profiles. MQTT Support. Two-way audio, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling, MicroSD memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3af Type1 Class 3 or IEEE 802.3at Type2 Class 4 (PoE) or 10-28 V DC power with redundancy. Includes black stand for wall and ceiling mount. Midspan or power supply not included.",1159,USD,Power Supply,active
02839-001,"1/1.2” image sensor, 4K / 8 MP resolution, day/night, block camera with Deep Learning Processing Unit (DLPU). ARTPEC-9 SoC. Forensic WDR and Lightfinder 2.0. Varifocal IR corrected 5.9-13.3 mm lens, 108°-49° HFOV  with remote  zoom and autofocus. Multiple, individually configurable H.264/H.265/AV1 with Zipstream and Motion JPEG. 8 MP stream up to 50/60 fps. AXIS Object Analytics, shock detection and active tampering alarm. AXIS Edge Vault with FIPS 140-3 Level 3 for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Audio in and supervised I/O port, microSD memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3af Type1 Class 3 (PoE) or 10-28 V DC power with redundancy. Includes black stand for wall and ceiling. Midspan or power supply not included.",1269,USD,Power Supply,active
02840-001,"1/1.2” image sensor, 4K / 8 MP resolution, day/night, block camera with Deep Learning Processing Unit (DLPU). ARTPEC-9 SoC. Forensic WDR and Lightfinder 2.0. Varifocal IR corrected 15.2-48.7 mm lens, 42°-13° HFOV  with remote  zoom and autofocus. Multiple, individually configurable H.264/H.265/AV1 with Zipstream and Motion JPEG. 8 MP stream up to 50/60 fps. AXIS Object Analytics, shock detection and active tampering alarm. AXIS Edge Vault with FIPS 140-3 Level 3 for added cyber security. Barrel distortion correction, defogging, electronic image stabilization and scene profiles. MQTT Support. Audio in and supervised I/O port, microSD memory card slot for optional local video storage. Serial port for RS422/485 communication. Powered by IEEE 802.3af Type1 Class 3 (PoE) or 10-28 V DC power with redundancy. Includes black stand for wall and ceiling. Midspan or power supply not included.",1269,USD,Power Supply,active
03150-001,"High-performance 2 MP dome camera with AI analytics. 
Excellent image quality thanks to Forensic WDR, Lightfinder 2.0 and Optimized IR.
Robust, vandal-secure IP66/IK10 polycarbonate outdoor casing with included weathershield.
Varifocal 3.4-9.8 mm P-iris lens with remote zoom and focus.
Multiple, individually configurable streams, AV1/H.264/H.265 with zipstream in up to 2MP @ 60fps.
Audio support from 3.5mm audio input, portcast and Edge-to-edge. Supervised digital input and output.
Case-open sensor
Axis Edge Vault with FIPS 140-3 level 3 certified. Support for SD card storage.
Advanced AI analytics for object classification, counting, masking and more.
Powered by IEEE 802.3af/802.3at Type 1 Class 3.",799,USD,Audio and power accessories,active
03151-001,"High-performance 2 MP dome camera with AI analytics. 
Excellent image quality thanks to Forensic WDR, Lightfinder 2.0 and Optimized IR.
Robust, vandal-secure IP66/IK10 polycarbonate outdoor casing with included weathershield.
Varifocal 10.8–28.2 mm P-iris lens with remote zoom and focus.
Multiple, individually configurable streams, AV1/H.264/H.265 with zipstream in up to 2MP @ 60fps.
Audio support from 3.5mm audio input, portcast and Edge-to-edge. Supervised digital input and output.
Case-open sensor.
Axis Edge Vault with FIPS 140-3 level 3 certified. Support for SD card storage.
Advanced AI analytics for object classification, counting, masking and more.
Powered by IEEE 802.3af/802.3at Type 1 Class 3.",799,USD,Audio and power accessories,active
01782-001,"Robust outdoor, color 2 MP/1080p HDTV license plate camera for sharp license plate images day and night. Multiple, individually configurable H.264 and Motion JPEG streams; max HDTV 1080p / 2MP resolution at up to 50/60 fps. 
Varifocal 18–137 mm, 8x optical zoom lens, 16°-2.3° HFOV, F2.9 with remote zoom and installation focus. License plate capture range 20-50 meter at night with built-in OptimizedIR at speeds up to 130 km/h (81 mph) 
Includes license plate capture assistant for easy setup, pixel counter, shock detection, active tampering alarm, defogging and electronic image stabilization.
Audio mic/line in, I/O for alarm/event handling and memory card slot for optional local video storage. 
Integrated bracket for easy mounting on wall and ceiling. Dark grey (NCS S5502-B) casing, black fixed metal weather shield with anti-glare coating.
NEMA 4X, IP66/67 and impact resistant in -40°C to +60°C(-40 °F to 140 °F). 
Powered by PoE (IEEE 802-3af), RJ45 or IDC punchdown connector, 20-28 V DC or 20-24 V AC. License plate recognition software, power supply or midspan not included.",1479,USD,Software and licensing,active
01702-001,"Robust outdoor, NEMA 4X, IP66/67 and IK10-rated 10 MP/ 4K, day/night, fixed bullet camera providing Forensic WDR and Lightfinder 2.0 technology. Features a 4/3"" type image sensor, built-in varifocal 12–48 mm, 4 x optical Canon zoom lens, 90°-21° HFOV, F1.7 with remote zoom and autofocus. Multiple, individually configurable H.264, H.265 and Motion JPEG streams; max 4K at 30 fps /10MP resolution at 20 fps.
Axis Zipstream technology for reduced bandwidth and storage needs.
Includes analytics AXIS Guard Suite, Video motion detection, shock detection and active tampering alarm. Corridor format, barrel distortion correction, defogging and electronic image stabilization. Scene profiles. Audio mic/line in, audio detection with optional analog or digital microphone. Supervised I/O for alarm/event handling. MicroSD/MicroSDHC memory card slot for optional local video storage. 
OptimizedIR, a power-efficient IR LED technology.
Integrated bracket for easy mounting on wall and ceiling.
Operation in -40°C to +60°C (-40 °F to 140 °F). Powered by PoE class 4 (IEEE 802-3at), 20-28 V DC or 20-24 V AC. Includes a removable sunshield, Torx T20 allen key, IP66/67- rated cable glands and optional IDC punch connector.
Power supply or midspan not included.",2009,USD,Power Supply,active
03107-001,"LPR camera for 3rd party software. Robust, outdoor, NEMA 4X, IP66 and IK10-rated, 2 MP/1080p resolution license plate camera, purpose-tuned for sharp license plate images, day/night, fixed bullet camera. OptimizedIR, a power-efficient 850 nm IR LED technology. 
Varifocal 7-137 mm, 20x optical zoom lens, 38°–2.3° HFOV with remote zoom and focus.
License plate capture range 20-100 meter at speeds up to 250 km/h (155 mph) with optional server based LPR software. Includes Traffic Camera Installation Assistance for easy setup
Multiple, individually configurable H.264/H.265 with Zipstream and Motion JPEG. 2MP up to 90 fps. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Corridor format, barrel distortion correction, defogging, electronic imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling.
Operation in -40°C to +60°C (-40 °F to 140 °F). Powered by PoE class 4 (IEEE 802-3at), 10-28 V DC or 20-24 V AC. IP66- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires Axis Midspan 60 W, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",1639,USD,Software and licensing,active
02504-001,"Robust, outdoor, NEMA 4X, IP66, IP67 and IK10-rated, 2 MP/1080p resolution, day/night, fixed bullet camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0 and OptimizedIR, a power-efficient 850 nm IR LED technology. Varifocal 4.3-137 mm, 32x optical zoom lens, 60°–2.3° HFOV with remote zoom and autofocus. Multiple, individually configurable H.264/H.265 with Zipstream and Motion JPEG. 2MP up to 90 fps, 25/30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Corridor format, barrel distortion correction, defogging, electronic imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling. 
Operation in -40°C to +60°C (-40 °F to 140 °F). Powered by PoE class 4 (IEEE 802-3at), 10-28 V DC or 20-24 V AC. Includes a removable sunshield, IP66/67- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires Axis Midspan 60 W, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",1539,USD,Power Supply,active
02506-001,"1/1.8” image sensor, robust, outdoor, NEMA 4X, IP66, IP67 and IK10-rated, 4 MP resolution, day/night, fixed bullet camera with Deep Learning Processing Unit (DLPU). Support for Forensic WDR and Lightfinder 2.0 and OptimizedIR, a power-efficient 850 nm IR LED technology. Varifocal 4.3-137 mm, 32x optical zoom lens, 60°–2.3° HFOV with remote zoom and autofocus. Multiple, individually configurable H.264/H.265 with Zipstream and Motion JPEG. 4MP up to 90 fps, 25/30 fps with WDR. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Corridor format, barrel distortion correction, defogging, optical imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling. 
Operation in -40°C to +60°C (-40 °F to 140 °F). Powered by PoE class 4 (IEEE 802-3at), 10-28 V DC or 20-24 V AC. Includes a removable sunshield, IP66/67- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires Axis Midspan 60 W, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",1749,USD,Power Supply,active
02507-001,"4/3” image sensor, robust outdoor, NEMA 4X, IP66, IP67 and IK10-rated 10 MP/ 4K resolution, day/night, fixed bullet camera with Deep Learning Processing Unit (DLPU). Support Forensic WDR and Lightfinder 2.0 and OptimizedIR, a power-efficient 850 nm IR LED and White LED technology. Varifocal 12–48 mm, 4 x optical Canon zoom lens, 90°-21° HFOV with remote zoom and autofocus. Multiple, individually configurable H.264, H.265 with Zipstream and Motion JPEG. 4K up to 60 fps and 10MP at 30 fps. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Corridor format, barrel distortion correction, defogging, electronic imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling. Operation in -40°C to +60°C (-40 °F to 140 °F). Powered by PoE class 4 (IEEE 802-3at), 20-28 V DC or 20-24 V AC. Includes a removable sunshield, , IP66, IP67- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires Axis Midspan 60 W, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",2169,USD,Power Supply,active
02508-001,"4/3” image sensor, robust outdoor, NEMA 4X, IP66, IP67 and IK10-rated 10 MP/ 4K resolution, day/night, fixed bullet camera with Deep Learning Processing Unit (DLPU). Support Forensic WDR and Lightfinder 2.0 and OptimizedIR, a power-efficient 850 nm technology. Varifocal 50–150 mm, 3 x optical Canon zoom lens, 21°-7° HFOV with remote zoom and autofocus. Multiple, individually configurable H.264, H.265 with Zipstream and Motion JPEG. 4K up to 60 fps and 10MP at 30 fps. AXIS Object Analytics, Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS certified TPM for added cyber security. Corridor format, barrel distortion correction, defogging, electronic imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling. Operation in -40°C to +60°C (-40 °F to 140 °F). Powered by PoE class 4 (IEEE 802-3at), 20-28 V DC or 20-24 V AC. Includes a removable sunshield, , IP66, IP67- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires Axis Midspan 60 W, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",2489,USD,Power Supply,active
02870-001,"4/3” image sensor, robust outdoor, NEMA 4X, IP66, IP67 and IK10-rated 41 MP/ 8K resolution, day/night, fixed bullet camera with Deep Learning Processing Unit (DLPU). Support WDR, Lightfinder 2.0 and OptimizedIR a power-efficient 850 nm IR LED and White LED technology. Varifocal 12–24 mm, 2 x optical Canon zoom lens, 90°-44° HFOV with remote zoom and autofocus. Multiple, individually configurable H.264, H.265 with Zipstream and Motion JPEG. 8K up to 30 fps and 41MP at 15 fps. Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS 140-3 Level 3 for added cyber security. Defogging, electronic imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling. Operation in -40°C to +55°C (-40 °F to 131 °F). Powered by PoE class 4/6 (IEEE 802-3at), 20-28 V DC or 20-24 V AC. Includes a removable sunshield, IP66, IP67- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires 60 W midspan, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",6359,USD,Power Supply,active
03019-001,"4/3” image sensor, robust outdoor, NEMA 4X, IP66, IP67 and IK10-rated 41 MP/ 8K resolution, day/night, fixed bullet camera with Deep Learning Processing Unit (DLPU). Support WDR, Lightfinder 2.0 and OptimizedIR, a power-efficient 850 nm technology. Varifocal 50–150 mm, 3 x optical Canon zoom lens, 21°-7° HFOV with remote zoom and autofocus. Multiple, individually configurable H.264, H.265 with Zipstream and Motion JPEG. 8K up to 30 fps and 41MP at 15 fps. Video motion detection, shock detection and active tampering alarm. AXIS Edge Vault with FIPS 140-3 Level 3 for added cyber security. Defogging, electronic imaging stabilization and scene profiles. Audio in and supervised I/O port, microSD memory card slot for local storage. MQTT Support. Integrated bracket for easy mounting on wall and ceiling. Operation in -40°C to +55°C (-40 °F to 131 °F). Powered by PoE class 4/6 (IEEE 802-3at), 20-28 V DC or 20-24 V AC. Includes a removable sunshield, , IP66, IP67- rated cable glands and optional IDC punch connectors. 30W PoE out to power an additional device, requires 60 W midspan, IEEE 802.3bt Type 3 Class 6
Power supply or midspan not included.",5299,USD,Power Supply,active
0913-001,"AXIS FA1105 is a discreet indoor sensor unit with 111º horizontal field of view, for use with an AXIS FA Main Unit. It can be installed in tight places and flush-mounted in a wall, ceiling or metal panel with only a small hole visible for the lens. AXIS FA1105 provides a 1080p resolution and Forensic WDR (wide dynamic range) that is optimized for low light and motion. The unit comes with a mounting bracket and an 8 m (26 ft.) cable for connection to a main unit.",159,USD,Audio and power accessories,active
0914-001,"AXIS FA1125 is an extremely discreet indoor, pin hole lens, Sensor Unit with a 91º horizontal 
field of view, for use with an AXIS FA Main Unit. It can be installed in tight places and flush-mounted in a wall, ceiling or metal panel with only a pinhole visible for the lens. AXIS FA1125 provides a 1080p resolution and Forensic WDR (wide dynamic range) that is optimized for low light and motion. The
unit comes with a mounting bracket and an 8 m (26 ft.) cable for connection to a main unit.",169,USD,Audio and power accessories,active
01026-001,AXIS FA3105-L is a compact eyeball sensor unit with built in IR illumination (15 m / 49 ft range of reach) for use with AXIS FA Main Unit. It has 103º horizontal field of view and 1080p HDTV resolution with Forensic WDR (wide dynamic range) that is optimized for low light and motion. The unit comes with a mounting bracket and an 8 m (26 ft.) cable for connection to the main unit.,169,USD,Audio and power accessories,active
01001-001,AXIS FA4115 is a compact varifocal dome sensor unit with 53º to 99º horizontal field of view for use with an AXIS FA Main Unit. AXIS FA4115 provides a 1080p resolution a Forensic WDR (wide dynamic range) that is optimized for low light and motion. The unit comes with a mounting bracket and an 8-m (26 ft.) cable for connection to a main unit.,199,USD,Audio and power accessories,active
02196-001,"AXIS FA51 is a single-channel modular camera Main Unit. It is equipped with HDMI out for connection to a public view monitor or a surveillance monitor, I/O ports and a SD card slot. It features Axis Forensic WDR (wide dynamic range) for clarity when there are both dark and light areas in the scene and Axis Zipstream for lowered bandwidth and storage requirements, without compromising image quality. It is compatible with all Sensor Units in the FA Series including IR and thermal units. The AXIS Face Detector application for loss prevention comes pre-loaded.",339,USD,Alarms,active
02196-021,"AXIS FA51 is a single-channel modular camera Main Unit in bulk 10-pack. It is equipped with HDMI out for connection to a public view monitor or a surveillance monitor, I/O ports and a SD card slot. It features Axis Forensic WDR (wide dynamic range) for clarity when there are both dark and light areas in the scene and Axis Zipstream for lowered bandwidth and storage requirements, without compromising image quality. It is compatible with all Sensor Units in the FA Series including IR and thermal units. The AXIS Face Detector application for loss prevention comes pre-loaded.",3389,USD,Alarms,active
02196-041,"AXIS FA51-B is a single-channel barebone modular camera Main Unit in bulk 10-pack. The PCBAs are individually packed in ESD bags inside the bulk box. They are UR-certified and designed for integration into machines, devices and enclosures. The product is equipped with HDMI out for connection to a public view monitor or a surveillance monitor, I/O ports and a SD card slot. It features Axis Forensic WDR (wide dynamic range) for clarity when there are both dark and light areas in the scene and Axis Zipstream for lowered bandwidth and storage requirements, without compromising image quality. It is compatible with all Sensor Units in the FA Series including IR and thermal units. The AXIS Face Detector application for loss prevention comes pre-loaded. 

Important notice: This product must be integrated into a final product or solution and is not intended for stand-alone use. Consequently, this product must be properly integrated into a suitable casing before it is made available to the end user. The entity or person who integrates this product into a final product or solution is also responsible for ensuring that the final product fulfills safety, EMC and other regulatory standards required by law and that the final product is certified accordingly.",2999,USD,Alarms,active
0878-004,"AXIS FA54 is a modular camera Main Unit and can stream full frame rate HDTV 1080p videos from four sensor units simultaneously using one IP address. It has an HDMI port for connection to a surveillance or public view monitor, Forensic WDR (wide dynamic range) that is optimized for low light and motion, Axis Zipstream, two microphone inputs and one audio out, I/O port and two micro SD card slots for local storage.",519,USD,Audio and power accessories,active
01787-001,AXIS P8815-2 3D People Counter is a custom-designed stereo camera designed for people counting. The people counter functionality is included; no need to purchase and install a separately licensed product. Main features include: Accurate and reliable 3D people counting. All-in-one solution with reliable hardware. Optimized for challenging conditions. Flexible counting zones. Easy integration in AXIS Store Reporter or 3rd party reporting system. This version comes with a black casing.,919,USD,Software and licensing,active
01786-001,AXIS P8815-2 3D People Counter is a custom-designed stereo camera designed for people counting. The people counter functionality is included; no need to purchase and install a separately licensed product. Main features include: Accurate and reliable 3D people counting. All-in-one solution with reliable hardware. Optimized for challenging conditions. Flexible counting zones. Easy integration in AXIS Store Reporter or 3rd party reporting system. This version comes with a white casing.,919,USD,Software and licensing,active
02639-001,"AXIS F2115-R is a 1080p Varifocal sensor part for the 2nd generation F-series. The focus as well as the focal length has to be manually adjusted on the lens. The Horizontal Field of View varies from 107° to 56°. The focal length varies from 3.2mm to 5.7mm.
AXIS F2115-R is a rugged indoor sensor. It can deliver up a 1080p resolution at 60fps (all AXIS F91 main units) or 720p at 180fps (AXIS F9111 main unit only).

There is no cable included with AXIS F2115-R Varifocal sensor. An AXIS TU600X cable has to be purchased separately.

There is no mounting accessory included with AXIS F2115-R Varifocal sensor. Mounting accessories can be purchased separately.

AXIS F2115-R Varifocal sensor is NOT compatible with the 1st generation F-series main unit (F34, F41 or F44)",329,USD,Recorder accessories,active
02641-001,"AXIS F2135-RE is a 1080p Fisheye sensor part of the 2nd generation F-series.  It has 185° Horizontal Field of View and 1.98mm focal length.
AXIS F2135-RE is a rugged outdoor sensor. It is both IP66 and IP6K9K certified. It can deliver up a 1080p resolution at 60fps (all AXIS F91 main units) or 720p at 180fps (AXIS F9111 main unit only).

There is no cable included with AXIS F2135-RE fisheye sensor. An AXIS TU600X cable has to be purchased separately.

There is no mounting accessory included with AXIS F2135-RE fisheye sensor. Mounting accessories can be purchased separately.

AXIS F2135-RE fisheye sensor is NOT compatible with the 1st generation F-series main unit (F34, F41 or F44)",269,USD,Recorder accessories,active
02640-001,"AXIS F2105-RE is a 1080p Standard sensor part for the F-series.  It has 108° Horizontal Field of View and 3.1mm focal length.
AXIS F2105-RE is a rugged outdoor sensor. It is both IP66 and IP6K9K certified. It can deliver up a 1080p resolution at 60fps (all AXIS F91 main units) or 720p at 180fps (AXIS F9111 main unit only).

There is no cable included with AXIS F2105-RE standard sensor.  An AXIS TU600X cable has to be purchased separately.

There is no mounting accessory included in AXIS F2105-RE standard sensor. Mounting accessories can be purchased separately.

AXIS F2105-RE is NOT compatible with the 1st generation F-series main unit (F34, F41 or F44)",269,USD,Recorder accessories,active
